75,1,43,90,25,54,3,29,5,56,9,69,80,25,76,14,83,42,79,59,91,20,82,29,75,72,94,41,89,78,88,37,98,86,60,89,78,100,75,1,31,96,45,98,25,56,61,86,35,14,5,3,52,76,3,53,39,70,5,82,76,5,28,27,90,98,40,92,71,22,72,85,16,95,7,24,23,72,19,17,83,37,48,70,58,98,87,48,1,31,8,23,51,19,43,95,43,2,67,81,65,85,71,95,12,78,82,93,2,28,85,42,2,84,15,38,94,59,7,34,77,32,53,96,0,23,87,33,98,58,67,0,71,70,95,82,51,93,60,17,33,0,18,9,26,82,53,67,48,22,61,24,27,77,65,32,82,93,30,30,81,2,68,15,65,9,17,11,27,62,41,83,47,2,93,9,87,84,44,82,76,13,41,92,53,16,90,75,72,91,69,60,83,33,70,58,81,95,8,71
23,34,0,91,62,14,45,51,34,5,98,34,84,80,100,14,38,74,81,52,71,48,16,63,53,41,27,71,25,33,89,51,38,41,0,62,8,53,19,24,49,23,78,31,74,62,79,66,15,36,87,82,56,22,89,75,82,6,100,48,90,9,94,41,30,66,13,57,20,22,98,92,89,33,79,98,78,37,66,91,8,32,27,54,83,38,13,86,49,44,20,93,88,56,67,80,69,85,22,68,85,51,10,77,59,66,58,88,90,95,26,14,52,85,91,67,96,16,38,13,6,35,44,84,64,82,6,26,21,30,72,37,83,36,34,51,53,94,89,80,94,37,76,21,40,87,3,43,55,57,10,79,88,3,91,82,0,63,40,28,74,50,89,48,99,8,63,3,50,70,95,80,53,21,67,8,73,28,95,60,17,12,80,39,2,72,81,82,77,66,21,10,8,96,38,12,42,84,95,44
64,61,53,90,1,81,28,67,40,34,57,3,31,91,65,99,31,66,82,90,95,63,29,40,55,56,57,42,54,81,0,85,13,63,61,46,91,5,56,70,50,86,86,2,99,83,53,57,74,82,57,76,44,82,12,99,99,43,29,33,14,9,33,64,57,45,17,36,17,42,33,56,92,79,73,35,16,17,91,28,96,75,100,93,17,88,79,49,70,81,12,86,73,30,23,53,20,29,68,43,73,22,47,100,61,11,5,49,51,68,42,69,77,46,35,67,99,24,93,60,91,39,26,22,30,74,76,15,19,50,50,25,82,53,71,81,13,62,31,57,44,68,71,18,29,28,30,13,96,58,28,86,82,84,25,61,1,9,12,49,47,13,77,81,20,4,92,59,73,31,15,42,39,5,86,76,68,12,92,77,100,34,17,60,98,64,52,92,99,83,62,78,18,61,52,46,8,61,94,78
88,24,1,23,72,92,95,89,2,35,22,50,62,30,32,78,37,43,46,2,16,50,64,95,54,30,19,73,96,25,27,67,54,83,65,46,27,60,30,50,99,68,62,99,91,28,3,48,5,40,92,23,2,86,31,16,5,42,85,65,21,6,89,22,54,26,67,66,63,25,38,97,67,16,26,26,57,70,40,5,80,84,11,48,77,54,77,41,79,44,63,28,31,29,43,84,2,12,9,85,24,10,66,96,59,67,47,51,77,62,98,99,83,62,4,34,55,57,65,79,100,17,16,75,90,97,74,43,74,3,36,8,7,11,88,34,55,88,2,43,74,46,10,21,37,60,33,45,7,21,6,4,86,88,73,45,16,18,45,100,38,0,64,5,51,32,44,66,90,58,50,98,19,64,42,63,75,9,94,44,23,42,30,73,90,84,33,99,72,71,42,50,67,71,17,33,78,93,73,68
99,39,58,12,61,96,73,65,4,92,86,24,78,83,70,30,26,15,63,27,51,90,97,74,40,49,35,17,92,62,61,94,68,80,99,59,33,38,52,85,0,95,40,14,79,97,96,74,5,85,9,27,65,75,47,5,100,79,0,22,83,35,78,53,2,80,6,4,62,10,99,0,6,50,41,71,82,64,20,91,58,42,81,10,46,42,79,94,96,7,6,95,43,11,34,2,99,72,22,49,33,34,9,91,63,85,93,29,44,89,6,20,30,54,73,30,23,1,33,89,87,88,99,50,86,63,31,43,78,3,25,52,94,27,7,27,97,40,45,61,80,62,41,47,22,23,6,67,95,51,9,7,67,52,97,49,43,3,91,45,4,84,34,100,17,38,27,13,65,58,30,17,63,8,53,96,49,74,88,86,87,97,50,42,56,98,78,75,40,50,10,66,97,46,14,57,67,13,8,63
49,86,23,99,15,86,99,78,57,83,46,36,32,42,4,28,15,16,48,68,35,94,25,69,33,29,58,83,3,91,66,7,42,90,90,88,5,66,6,80,96,70,76,83,91,41,100,4,70,61,39,33,0,61,57,83,8,88,100,99,29,49,54,16,2,27,65,74,56,89,28,20,48,63,65,65,6,73,98,90,37,92,38,13,26,75,58,1,58,68,41,100,72,48,31,78,22,77,93,9,21,74,56,69,40,98,56,29,14,87,26,57,60,93,25,42,69,47,39,14,30,60,78,50,61,59,18,11,72,28,74,28,64,74,100,84,9,67,51,74,55,9,3,15,77,83,22,73,71,26,51,67,33,39,70,66,64,11,35,45,22,51,27,39,75,33,74,87,82,80,72,78,56,9,34,72,84,72,65,49,66,50,94,73,72,95,95,44,90,91,94,41,69,3,34,33,30,63,46,85
39,87,80,4,5,58,82,55,91,44,56,94,12,100,54,7,52,21,39,37,78,22,42,4,66,12,40,28,47,73,60,12,81,37,33,86,41,90,25,42,4,58,78,1,24,26,61,47,80,43,89,6,94,37,97,21,99,31,81,59,98,87,31,61,97,47,3,30,25,66,38,44,41,55,67,84,25,80,94,46,20,32,80,100,44,86,10,78,81,61,80,21,9,58,4,37,25,56,94,70,54,35,53,17,10,43,22,98,63,89,91,74,3,13,76,87,97,85,35,49,72,78,17,76,60,2,18,7,69,85,14,44,90,88,88,75,12,78,64,43,16,77,31,75,100,72,18,74,12,43,37,63,19,22,92,2,14,63,46,80,19,13,32,20,84,25,99,74,37,21,71,76,9,34,50,36,18,48,55,52,58,65,39,21,46,58,53,54,56,10,67,51,99,73,45,7,8,61,24,63
74,85,89,59,11,92,87,44,96,56,17,43,50,81,47,99,18,2,51,40,19,96,56,90,14,73,73,63,70,90,86,96,100,57,40,92,68,81,56,30,73,3,83,76,21,68,76,68,78,70,16,41,4,46,64,75,40,89,32,7,99,50,44,14,8,97,68,57,29,39,50,43,96,15,20,16,34,49,28,22,11,75,58,90,3,54,39,70,75,5,20,16,38,17,27,82,56,21,40,28,98,33,94,13,27,74,75,63,80,90,1,39,87,44,29,11,65,94,91,15,82,88,58,29,73,24,50,100,100,29,81,5,42,70,87,73,1,88,64,34,100,90,93,53,63,52,28,62,44,60,20,2,74,64,68,42,69,68,9,34,87,26,62,34,56,15,31,69,59,37,62,95,40,81,99,82,47,77,33,85,15,97,49,52,46,99,70,63,84,63,71,81,0,51,96,64,56,15,11,40
23,45,91,95,99,3,32,90,46,42,96,14,74,13,30,11,42,12,19,47,58,0,55,87,96,81,58,19,47,96,95,33,82,88,95,24,11,14,22,40,80,95,99,73,3,71,79,69,77,12,51,30,63,47,55,56,57,21,75,98,89,25,69,66,60,61,51,40,88,40,22,28,64,77,88,39,99,43,2,37,100,40,93,46,7,35,49,84,41,53,25,24,85,27,84,53,77,22,21,37,35,16,9,62,6,30,92,25,20,20,3,7,93,14,10,19,67,47,97,7,44,44,41,32,26,55,6,60,17,70,4,73,2,19,50,68,59,44,94,7,62,91,21,9,58,27,80,27,43,46,98,8,1,30,93,19,99,16,23,58,61,94,28,22,41,8,4,0,71,34,85,95,94,72,100,57,7,65,100,18,75,90,32,66,39,30,91,54,26,34,16,25,86,86,87,33,85,14,39,63
53,14,49,96,43,34,51,17,63,89,57,91,73,73,25,12,8,82,1,37,33,37,67,9,39,95,37,96,10,60,67,76,64,2,28,0,49,12,27,37,89,87,20,11,29,44,11,65,41,45,82,15,56,19,77,16,21,24,51,90,40,92,99,43,67,48,12,25,50,53,99,66,10,21,19,26,61,69,64,46,32,95,60,26,54,69,24,66,45,34,89,27,5,53,50,68,54,91,28,78,90,33,54,72,91,10,28,69,22,69,92,46,6,49,1,58,97,91,15,92,60,46,16,83,26,21,50,2,49,8,76,20,2,77,63,53,52,50,73,48,53,85,100,61,8,12,21,75,67,86,50,34,30,36,65,17,69,19,42,71,36,70,58,100,45,63,49,58,5,13,87,4,40,60,55,90,47,62,19,33,14,86,60,74,21,38,5,79,20,68,27,64,29,35,64,41,64,62,89,23
6,85,20,26,59,100,19,48,65,27,29,34,15,18,74,81,82,86,88,41,27,53,55,16,23,38,17,21,14,82,32,86,11,45,46,51,52,76,7,86,30,8,78,37,46,53,64,37,94,8,61,100,50,57,23,29,4,26,38,25,50,47,1,23,76,59,93,12,21,97,53,7,7,8,23,85,64,48,56,84,51,6,71,69,16,17,24,48,67,62,11,95,33,56,75,6,20,21,53,92,98,97,38,42,12,49,32,82,32,38,37,71,43,90,95,71,84,96,34,43,29,60,44,63,56,25,20,16,5,8,41,16,45,59,22,44,100,38,66,74,49,14,54,14,62,69,42,85,9,8,88,83,40,55,93,19,30,33,54,44,24,87,82,18,3,2,36,48,73,52,21,11,84,23,23,79,48,100,91,87,67,58,0,38,14,13,67,50,20,70,23,30,61,85,25,91,59,96,30,30
59,24,57,66,78,87,95,19,82,78,86,4,99,99,8,5,6,39,13,44,2,57,98,38,54,1,94,9,86,90,39,30,29,10,91,10,55,87,92,33,61,8,59,86,73,6,22,89,42,54,28,95,97,97,48,84,88,38,45,97,24,43,61,47,38,70,63,56,80,27,81,73,29,5,86,35,17,44,4,28,68,83,34,88,2,10,45,86,42,57,27,2,37,39,7,38,16,36,95,53,74,0,4,33,90,32,0,10,43,28,3,31,99,49,62,54,23,67,22,8,46,8,32,53,31,97,8,97,9,81,40,39,13,84,22,69,42,99,6,79,88,19,38,99,100,0,65,5,3,91,97,6,29,61,62,68,98,50,64,75,46,70,36,83,5,62,40,95,83,98,28,74,3,70,74,3,8,81,86,66,89,67,72,75,45,36,84,38,26,22,43,69,94,18,96,93,90,3,2,17
51,24,48,94,51,5,37,50,49,92,84,20,40,35,96,42,29,100,80,2,88,2,60,61,98,59,71,50,86,74,21,7,4,66,43,84,26,14,97,8,12,22,5,23,99,7,36,12,83,12,89,69,74,86,98,41,82,69,65,67,48,27,61,64,6,76,89,60,20,39,28,78,92,84,98,94,58,60,63,83,68,0,93,2,67,97,0,14,15,99,29,96,59,85,65,65,14,92,5,8,5,88,32,45,38,7,42,18,18,99,27,90,55,23,73,70,62,51,64,53,35,100,6,2,71,63,7,86,0,25,54,51,75,94,31,90,16,73,26,73,98,81,72,85,57,91,65,76,38,47,79,44,0,18,45,38,49,59,6,93,86,73,6,9,89,55,1,38,96,51,63,15,40,62,99,85,24,4,39,9,40,51,0,8,89,46,5,83,96,69,33,10,97,37,80,86,70,66,23,80
95,92,32,78,65,60,41,92,53,94,97,25,44,72,31,56,47,62,54,31,21,3,15,45,69,19,60,32,63,80,12,33,55,62,14,31,47,14,41,0,42,12,84,5,98,74,8,95,29,41,19,43,32,79,61,56,83,1,93,61,95,4,48,64,23,64,48,74,17,75,36,98,100,63,7,63,48,37,84,19,8,68,50,64,67,64,96,48,84,97,15,56,19,33,22,46,42,31,66,22,87,49,95,25,87,15,32,80,83,46,49,57,24,14,5,96,6,43,82,97,6,65,67,77,14,45,92,50,41,41,33,100,88,52,31,58,2,7,33,55,53,48,81,48,73,100,20,69,99,23,31,42,61,56,64,22,67,54,50,84,6,7,87,0,26,49,78,80,79,98,24,60,85,20,45,25,70,58,17,64,84,6,7,100,44,43,2,88,98,75,1,89,43,63,55,83,100,72,86,38
35,45,32,5,22,81,47,14,30,15,22,74,44,2,33,38,33,97,69,31,13,42,80,64,57,24,89,18,20,59,8,88,7,11,42,40,5,88,26,74,38,88,11,65,29,92,96,1,4,24,9,58,25,67,29,79,43,43,12,9,46,84,66,66,42,100,100,58,88,74,39,75,65,46,87,62,9,5,49,87,88,46,14,93,52,96,38,11,92,67,17,92,58,85,18,96,18,55,90,77,27,82,83,29,63,10,67,80,96,69,99,12,34,1,69,25,19,36,91,55,68,52,2,59,90,68,5,73,5,71,28,25,58,92,89,94,12,2,2,98,29,90,67,74,60,63,91,41,47,63,32,91,48,48,87,32,96,53,71,13,74,35,93,16,38,0,18,24,73,82,84,93,80,69,81,4,66,66,98,68,81,89,31,30,61,25,66,41,45,53,100,44,54,72,98,62,28,74,8,18
21,39,21,25,53,40,57,93,81,97,79,68,36,77,26,89,36,76,15,55,88,99,29,88,1,53,5,33,6,16,8,52,12,69,67,84,19,78,33,20,60,32,59,78,19,21,96,30,93,77,89,1,84,46,95,5,57,29,76,0,78,21,41,49,90,2,27,41,94,71,27,6,5,19,74,24,40,28,52,8,51,76,44,63,23,10,9,63,86,91,91,6,70,69,12,95,2,86,82,39,31,91,36,36,21,90,94,32,79,89,58,77,88,46,11,18,80,9,42,69,53,15,44,34,31,51,80,57,36,23,58,67,58,66,54,58,96,7,55,97,5,91,34,2,64,62,90,70,70,8,17,100,50,0,17,52,82,65,18,27,67,52,33,9,82,67,33,99,64,77,97,15,52,29,80,25,49,80,7,57,77,87,49,100,80,9,22,94,45,48,68,100,77,89,77,1,29,28,49,99
62,8,34,34,54,11,54,45,3,70,60,59,24,10,14,30,14,15,67,78,31,56,21,37,29,10,68,49,5,85,62,17,23,60,87,21,76,47,18,77,31,98,52,72,63,52,33,13,9,18,6,27,25,10,39,84,20,22,42,62,39,54,27,51,65,18,49,90,92,64,44,17,59,95,76,5,29,96,5,41,37,27,48,78,67,81,72,43,18,31,73,10,78,82,20,32,65,52,55,79,56,56,97,55,78,40,8,90,61,95,67,81,85,99,13,86,2,9,44,94,0,51,99,41,51,34,51,67,45,27,3,56,19,46,83,94,38,26,48,90,58,72,1,99,96,83,69,64,20,9,41,89,67,11,44,66,83,0,46,19,38,88,58,39,93,8,35,100,60,97,48,31,33,94,88,28,100,78,1,36,63,95,84,66,45,86,98,91,63,36,74,64,42,19,18,76,44,40,99,26
49,20,100,56,14,48,30,65,65,100,83,88,76,80,92,39,93,8,29,8,74,79,97,82,52,13,54,78,18,11,91,42,73,37,1,31,14,91,22,91,47,12,97,2,32,94,46,76,90,9,30,98,80,10,98,94,71,16,14,45,94,36,19,25,27,23,94,40,2,67,8,34,64,67,93,46,0,4,60,8,63,99,96,45,51,20,18,25,8,37,87,74,13,62,54,90,34,22,82,2,96,15,17,10,46,17,48,35,47,8,20,34,8,31,65,56,37,92,100,6,59,88,87,25,1,30,16,81,32,19,82,91,53,26,22,21,43,93,84,37,4,74,19,76,87,8,92,21,67,30,51,23,1,73,33,64,50,17,76,71,91,41,54,97,71,92,65,86,90,21,78,65,88,21,58,10,44,98,91,36,87,26,29,87,71,2,39,36,95,60,84,4,78,8,62,99,21,19,61,21
17,50,82,66,18,16,31,17,30,22,0,78,85,11,2,89,65,41,41,54,10,17,26,23,13,12,94,93,11,56,48,8,96,89,3,87,92,70,21,26,97,89,13,87,44,69,52,68,80,6,52,4,67,42,99,40,7,34,8,64,27,61,63,53,93,95,31,11,82,63,25,86,20,10,64,80,4,95,83,77,20,40,90,1,46,28,37,46,1,39,62,54,26,100,94,85,15,54,97,21,91,96,79,41,71,40,58,52,58,51,79,3,60,16,8,43,11,22,71,87,70,75,54,14,60,73,41,1,61,82,49,86,45,22,65,26,53,88,46,89,74,58,100,46,39,40,2,60,13,73,46,59,15,72,82,71,4,45,92,45,33,21,98,9,32,99,97,71,73,0,26,51,50,86,38,75,28,21,31,93,96,4,55,68,80,10,78,44,38,58,84,30,64,74,26,52,84,98,53,14
13,76,55,78,24,42,59,51,42,21,47,89,69,45,95,3,0,50,75,75,19,96,20,1,66,66,23,27,41,19,52,83,36,87,98,85,36,41,47,7,3,41,26,47,3,56,7,91,24,73,97,40,81,18,9,14,7,58,28,15,65,39,45,83,7,61,58,27,8,59,58,65,55,73,72,19,18,78,26,77,28,76,74,21,56,16,80,38,84,20,85,16,67,15,93,24,28,88,3,70,58,63,67,3,41,60,51,83,61,23,35,97,67,65,90,0,35,94,23,19,67,59,34,67,38,34,1,79,52,40,22,35,49,92,72,49,1,76,89,32,98,47,84,68,43,88,55,59,70,47,48,62,66,34,18,50,69,0,7,82,43,9,59,99,81,99,47,41,18,64,49,76,15,36,16,11,61,69,69,94,45,36,50,33,27,91,65,71,36,41,8,49,95,7,80,58,15,79,3,20
72,73,51,78,78,43,37,0,67,42,93,48,33,26,70,28,96,72,21,91,82,20,75,28,98,63,52,76,12,12,72,34,77,51,81,94,100,89,44,56,67,43,41,86,54,69,38,59,47,68,36,11,52,55,23,10,15,35,44,43,23,63,28,9,43,77,9,83,65,48,47,24,29,100,34,65,38,59,58,44,97,13,34,35,72,54,68,36,38,48,54,52,72,63,84,64,4,87,49,48,58,98,93,73,99,75,34,82,75,27,14,57,32,47,25,25,4,20,95,56,61,37,29,10,60,32,2,18,44,81,23,72,55,68,12,27,24,1,6,26,51,61,41,84,86,34,27,36,3,65,55,5,73,74,97,19,59,88,32,78,42,43,79,59,100,8,74,87,67,47,47,36,73,91,18,74,41,40,29,12,61,89,93,70,0,48,72,44,4,61,66,74,57,81,23,89,48,99,46,14
9,12,10,40,59,42,35,84,15,46,83,81,92,13,51,96,91,50,66,73,49,12,24,58,64,81,15,38,9,24,5,25,70,60,43,29,81,12,0,92,79,7,65,6,0,37,49,44,52,19,86,21,75,9,43,28,50,12,20,19,36,45,67,95,2,66,38,88,71,96,32,72,51,16,32,3,38,89,49,3,91,44,0,47,66,56,90,93,93,62,20,6,0,81,35,90,28,90,71,41,43,79,3,12,26,82,34,24,91,56,100,25,16,20,51,25,91,36,32,17,23,70,55,92,14,59,14,37,48,82,27,33,43,43,88,88,55,34,77,27,26,56,90,47,72,94,33,65,84,30,12,51,20,14,42,95,71,1,94,34,57,0,45,14,76,71,23,33,75,88,22,24,17,73,65,99,96,81,43,38,73,78,50,66,15,20,19,87,77,21,4,5,16,60,82,57,64,93,82,66
70,18,41,98,86,25,4,14,33,12,61,82,57,70,100,95,36,68,31,39,91,81,3,30,69,73,4,17,62,98,94,73,16,1,55,100,71,39,2,49,44,19,70,74,27,93,59,84,81,32,44,22,39,69,85,63,56,16,77,65,13,83,8,89,19,15,63,38,44,42,39,3,89,26,5,20,30,79,78,44,58,47,71,30,87,99,24,86,26,19,57,84,28,53,55,100,14,98,75,61,80,68,30,3,66,47,73,63,66,76,69,86,18,65,99,78,0,61,64,56,72,31,65,61,50,79,95,31,27,40,31,70,93,90,19,39,80,81,56,73,34,59,57,82,8,26,80,81,17,31,57,78,8,8,97,31,26,88,53,19,14,69,66,66,46,35,95,88,70,63,31,59,66,54,84,45,77,64,32,14,38,18,66,34,5,37,60,9,26,15,88,94,52,32,92,35,77,80,62,74
20,97,75,67,4,55,85,62,76,67,26,23,83,53,28,10,18,60,33,36,49,36,88,1,23,59,8,6,63,81,48,97,60,69,74,34,64,20,6,61,74,80,55,72,83,67,98,69,32,41,20,41,31,59,47,37,69,24,24,64,93,70,26,77,87,88,73,57,21,98,65,48,78,5,67,11,59,16,51,87,39,46,35,71,22,61,11,95,62,65,43,61,9,28,41,75,54,17,48,11,33,60,4,50,65,85,11,16,6,4,38,91,68,9,11,10,24,74,96,37,74,91,32,49,77,33,5,25,65,98,30,84,93,68,29,10,32,26,87,68,26,68,95,86,62,19,66,60,22,46,55,35,49,51,18,79,11,73,75,89,23,65,96,6,5,88,5,92,73,92,4,53,25,95,6,82,0,75,75,10,1,97,17,42,94,11,13,80,35,84,20,28,38,28,79,37,53,79,22,66
40,54,5,85,65,74,52,21,84,66,70,77,71,16,78,60,35,70,91,38,5,65,17,66,16,55,39,8,10,61,57,90,72,82,81,72,73,34,42,97,39,75,12,98,70,17,69,0,23,51,13,2,79,100,57,82,12,92,43,36,67,12,36,77,40,29,95,67,82,51,53,29,85,15,38,36,56,87,91,10,34,74,42,96,8,95,50,50,57,41,20,91,19,16,56,38,35,34,97,39,45,0,72,76,48,52,60,54,68,60,21,46,67,41,1,100,73,65,41,83,29,36,93,29,67,99,27,92,51,36,82,28,65,77,2,66,80,64,90,72,68,31,49,99,96,62,76,36,88,75,12,100,71,38,51,78,44,75,5,14,85,64,4,81,56,46,65,12,89,58,90,23,32,95,25,86,18,1,47,67,49,27,1,2,51,100,84,44,65,60,50,70,49,32,14,60,90,99,99,8
