70,85,58,39,72,13,51,91,67,53,96,86,62,37,88,33,56,57,80,14,8,51,79,100,26,97,63,19,33,8,50,68,4,65,40,22,52,41,57,85,57,63,18,24,66,49,36,54,0,9,2,62,59,25,99,26,4,13,28,17,66,64,75,85,12,7,80,31,24,61,19,23,36,71,84,7,2,90,10,67,54,91,76,14,46,28,9,24,73,58,48,86,68,73,24,93,85,84,53,27,50,93,64,10,73,65,79,90,38,40,11,21,33,19,85,96,96,65,18,19,70,32,13,35,21,3,82,11,80,94,46,37,9,91,94,3,73,5,52,55,26,75,95,0,30,31,45,49,71,78,94,20,37,83,31,97,98,43,97,64,100,55,90,65,65,91,28,27,82,12,15,22,5,82,71,97,31,80,85,1,48,51,92,13,92,39,10,49,74,38,29,20,75,46,72,33,16,35,56,34
88,28,78,14,88,55,1,25,63,28,8,55,62,35,93,75,55,0,64,43,82,41,0,83,52,92,33,95,95,64,45,72,62,8,43,39,91,73,100,56,42,52,52,19,93,43,86,79,41,10,70,20,100,35,68,77,90,11,29,13,73,42,35,95,82,17,89,50,6,72,38,84,91,38,20,36,83,83,0,18,45,16,89,45,100,52,46,59,55,44,44,40,63,28,11,97,94,16,52,64,82,21,83,25,60,63,45,94,46,47,84,26,16,96,44,58,51,62,7,67,9,94,71,2,73,55,25,72,99,75,39,69,74,28,38,96,40,76,79,100,79,32,50,8,4,69,3,37,27,62,73,39,52,62,82,73,78,33,30,73,94,44,68,78,9,34,79,66,50,8,93,66,12,53,85,85,61,3,50,20,46,2,11,72,13,50,31,93,71,50,73,69,17,86,20,87,73,23,25,19
35,26,14,34,64,70,24,49,38,83,20,24,61,26,62,4,93,36,65,37,50,84,15,25,52,41,54,93,43,27,25,63,20,47,46,98,5,24,98,69,98,97,89,27,36,75,35,86,10,8,29,79,97,39,14,18,58,70,55,51,9,52,82,21,3,74,27,64,52,70,80,52,63,86,82,73,36,48,11,37,91,26,7,54,58,1,14,51,66,66,67,22,47,51,59,23,28,56,55,35,56,71,29,89,52,79,68,48,61,40,92,100,4,99,66,80,68,94,6,14,53,1,89,46,56,36,47,35,23,9,58,16,88,48,58,64,35,30,20,33,64,29,9,40,89,50,74,70,2,20,39,51,16,85,97,25,29,35,94,96,13,65,71,91,100,97,84,86,3,80,32,62,33,14,37,22,25,76,22,74,9,65,20,17,22,98,22,23,68,98,88,4,15,54,57,64,4,99,63,76
97,64,79,39,35,3,27,98,55,54,75,42,60,44,24,46,30,79,41,43,7,78,23,50,14,18,85,63,4,2,32,45,21,15,62,27,14,97,7,32,97,5,37,32,73,50,9,67,27,18,57,4,11,48,67,53,50,26,12,44,81,55,19,68,83,46,61,32,83,11,3,86,52,85,51,18,84,57,29,1,82,39,87,77,55,80,77,72,89,69,34,59,5,55,67,21,72,9,36,43,23,80,49,48,64,57,80,62,8,82,36,21,85,0,82,83,93,38,3,20,39,76,81,74,84,26,46,74,24,20,84,94,3,8,72,81,92,26,21,52,3,97,8,37,3,6,26,75,77,2,91,84,82,33,22,91,3,79,37,73,32,42,67,7,20,29,50,97,76,23,29,30,23,4,15,29,66,60,6,50,39,77,13,11,42,99,80,16,34,69,28,22,83,0,62,23,9,78,34,39
33,60,76,75,11,94,74,56,74,55,73,27,62,26,22,24,43,66,25,63,20,47,48,0,47,40,19,96,69,77,2,57,99,92,16,56,65,0,63,74,39,34,26,85,60,29,75,5,67,51,7,59,22,83,32,62,31,99,26,97,46,89,42,79,34,80,40,86,6,63,75,80,87,86,83,7,69,52,88,9,75,62,45,50,71,100,65,54,46,86,100,9,73,14,42,50,69,48,13,100,85,45,32,29,75,68,77,35,66,23,80,67,26,24,60,62,20,22,21,45,82,1,35,78,72,35,52,76,30,49,3,17,40,81,26,81,16,77,0,6,71,43,7,54,75,81,100,98,12,18,74,13,47,93,34,91,44,24,88,14,58,27,95,25,73,56,7,28,98,92,69,46,38,67,33,64,5,13,35,73,27,87,16,99,63,29,87,83,43,38,64,4,84,37,71,94,82,43,59,88
19,21,47,84,100,87,22,62,59,47,21,96,65,94,25,29,66,23,71,92,44,66,45,31,55,87,91,64,52,8,53,35,64,19,53,24,13,36,67,97,70,65,67,42,98,2,89,50,90,26,6,79,42,50,73,11,63,29,94,53,96,87,85,37,52,11,91,49,25,29,70,88,9,40,34,1,53,57,48,78,5,21,33,83,97,39,70,82,8,64,65,56,77,52,76,34,42,68,15,11,28,65,87,83,32,21,60,27,70,64,21,14,57,85,11,61,55,92,52,100,4,72,5,82,46,22,21,0,71,88,81,83,25,66,13,4,65,36,91,26,65,8,73,62,89,95,56,12,85,12,1,39,72,67,49,54,99,47,65,45,45,32,66,13,75,33,46,30,80,13,8,6,33,4,47,84,49,54,38,16,32,81,81,36,72,28,71,54,28,67,37,74,51,69,98,93,53,23,33,79
92,62,44,94,53,6,26,61,37,62,74,10,84,94,21,94,44,60,23,96,34,53,44,49,66,9,53,54,49,48,100,62,35,100,88,90,78,51,62,5,49,89,73,88,75,58,86,12,56,71,59,47,75,22,23,61,45,96,13,100,95,88,62,23,93,71,15,45,22,73,94,83,65,17,8,85,58,7,51,34,42,59,71,37,80,80,20,37,85,15,82,22,90,51,93,39,94,27,97,31,27,41,26,74,27,49,24,20,64,100,42,68,15,71,14,33,92,15,11,73,6,83,71,33,6,61,9,100,57,19,95,65,11,16,59,17,78,73,21,12,11,31,29,48,61,36,46,91,55,37,58,24,21,29,67,53,78,54,24,100,20,40,86,25,77,24,83,26,70,61,76,91,7,42,18,13,72,13,98,5,38,84,53,20,9,23,12,21,87,81,52,1,74,67,61,66,29,30,67,57
88,22,31,72,82,67,23,71,63,91,85,51,28,57,92,4,66,30,92,14,67,19,70,72,5,11,34,93,85,29,72,9,48,85,72,5,98,1,61,26,13,64,64,52,41,31,8,76,69,73,84,89,94,79,24,58,49,24,31,53,89,28,11,35,70,7,65,2,45,96,19,76,88,14,82,71,2,90,26,61,66,57,64,35,73,17,93,10,31,74,14,19,8,32,96,67,40,89,69,16,90,2,59,28,73,25,48,91,42,4,80,49,9,5,9,80,80,55,4,34,13,91,36,48,27,56,53,53,1,5,62,84,18,0,60,59,49,92,65,14,6,45,34,88,32,51,26,20,56,34,19,12,62,63,21,28,93,9,96,58,4,69,2,10,32,2,67,69,21,54,22,95,64,58,98,60,26,90,14,72,27,69,95,38,75,19,31,44,10,57,71,27,87,40,23,93,67,19,2,20
97,36,19,25,73,97,95,85,67,63,63,25,74,49,43,53,86,71,79,16,40,83,83,11,89,53,36,15,28,5,85,94,27,33,96,1,97,79,63,2,8,77,29,25,80,99,24,35,83,58,95,76,48,58,23,69,36,78,100,86,64,56,29,78,35,0,91,24,0,81,72,20,27,24,98,42,18,75,19,75,7,47,16,78,84,29,38,20,31,37,63,45,41,1,55,68,53,93,67,40,18,88,89,49,4,98,72,12,90,61,65,20,0,43,23,32,34,28,45,46,90,88,85,97,40,20,80,28,29,29,94,54,37,92,93,95,30,67,20,91,45,20,37,87,18,57,25,62,50,24,4,0,17,42,52,65,87,62,69,66,7,39,52,52,52,89,94,93,34,36,21,18,45,100,67,68,48,1,59,71,100,26,64,75,83,7,25,77,100,7,42,36,0,97,79,89,12,16,47,52
0,20,89,18,4,73,55,69,92,71,80,54,69,33,36,89,34,19,97,77,18,28,4,90,49,7,3,35,32,9,93,60,62,32,16,57,41,55,53,69,22,54,8,11,61,79,100,93,95,28,74,50,93,34,72,91,52,56,17,67,10,99,84,63,64,60,59,72,97,25,86,44,90,30,52,74,45,21,66,99,4,94,96,70,97,31,33,4,58,64,2,58,53,58,63,72,71,90,29,52,13,7,98,37,85,83,93,45,97,78,51,85,66,64,73,91,26,74,31,58,20,65,82,55,11,14,52,56,46,98,90,14,58,15,82,24,46,78,64,24,22,27,17,84,21,41,14,7,52,4,15,46,28,46,6,59,80,82,28,41,53,11,41,96,93,12,13,35,28,77,5,61,17,82,86,6,7,0,86,84,70,73,54,39,9,72,24,30,25,92,22,51,79,66,96,100,64,95,21,12
4,72,91,60,30,7,48,88,33,57,26,34,34,26,50,58,53,92,28,100,50,77,15,52,79,27,51,59,37,33,19,17,43,15,54,87,42,80,35,90,3,75,4,27,59,100,17,37,59,39,28,70,98,7,40,57,27,33,34,99,56,13,6,35,28,40,50,65,80,73,22,85,32,76,52,94,61,37,38,55,27,70,22,37,71,56,35,0,62,46,61,17,16,30,97,36,50,67,53,36,59,11,33,95,48,12,36,12,35,95,11,5,5,42,32,48,22,77,57,21,16,20,73,63,69,67,81,70,41,24,3,62,54,2,75,92,18,64,46,6,47,29,88,9,71,26,17,53,76,60,53,6,56,60,45,16,71,98,81,77,15,93,72,48,66,46,75,90,38,60,31,25,87,12,38,73,49,17,96,82,5,79,38,60,71,54,24,80,20,13,93,55,66,56,98,23,11,20,39,7
68,23,66,8,36,29,59,8,44,33,46,80,53,55,66,76,2,18,27,56,62,4,68,69,88,2,19,20,1,83,58,69,38,67,45,97,59,7,76,38,68,99,28,5,53,75,23,68,66,59,46,90,6,80,95,64,96,53,32,21,13,30,79,62,46,29,54,35,82,44,15,37,86,95,20,42,73,33,27,73,23,51,64,8,23,98,67,54,5,4,71,17,85,29,89,25,16,90,31,79,44,5,64,92,4,80,51,31,68,57,51,83,59,1,98,48,34,79,100,48,69,15,56,84,9,5,17,46,78,9,40,41,6,48,51,96,5,72,82,7,22,100,13,74,10,4,13,79,74,87,39,17,55,50,69,89,57,8,22,86,68,46,32,33,57,91,19,82,16,38,100,64,73,69,35,74,27,84,32,47,90,29,58,74,19,52,83,96,50,15,67,77,60,30,83,28,49,16,54,89
2,51,1,27,80,3,28,47,1,72,28,44,15,100,13,74,94,20,31,77,42,14,0,39,53,89,59,56,23,11,13,61,44,6,67,9,58,57,73,73,64,68,71,99,55,7,72,82,52,94,10,87,36,26,70,69,58,0,54,86,48,73,13,53,89,97,71,89,54,37,99,89,12,52,33,63,92,61,43,79,19,34,86,60,71,73,94,10,71,50,39,30,30,20,92,16,83,4,94,89,36,54,41,82,15,7,69,41,40,27,9,10,30,46,43,47,37,60,34,31,93,33,56,96,40,47,44,14,81,6,79,29,6,28,95,98,97,9,3,84,28,57,1,63,74,47,46,92,65,39,98,76,6,34,15,13,59,39,77,86,50,12,11,26,16,32,98,85,69,1,80,94,40,26,44,55,16,8,70,96,65,35,13,87,16,71,54,91,19,27,22,74,43,65,37,53,29,56,57,96
67,52,9,77,73,58,34,28,72,26,17,100,64,92,35,65,63,58,29,41,52,75,40,84,86,85,13,82,79,75,32,91,24,90,69,75,24,66,64,41,39,65,85,73,71,73,85,73,59,25,7,3,92,1,60,57,30,81,71,18,42,54,38,98,28,31,19,2,11,35,81,64,34,10,9,94,15,36,47,40,85,14,79,92,45,75,64,63,26,21,74,32,1,22,43,57,96,94,28,3,48,49,17,69,13,79,31,67,52,9,91,5,25,25,32,13,80,61,83,91,98,97,33,35,24,40,100,29,6,6,74,40,48,86,22,43,35,22,57,47,58,4,41,28,19,55,12,17,40,45,96,64,61,24,13,81,88,68,77,64,67,75,36,0,13,62,81,17,12,66,59,85,98,30,83,62,26,30,82,89,60,100,10,49,32,37,100,94,7,52,16,70,28,73,79,65,83,65,84,58
81,37,31,32,65,77,14,66,73,70,36,0,0,96,21,39,66,7,69,91,69,17,29,71,75,43,68,39,51,59,90,48,38,57,17,89,58,62,28,87,1,49,76,93,90,65,14,36,83,89,87,21,13,90,19,17,77,65,97,40,21,61,48,5,87,28,57,4,54,43,65,100,87,59,16,23,28,6,0,58,69,56,89,31,16,88,64,55,72,27,12,14,30,13,2,88,81,16,32,49,63,87,70,80,7,83,31,24,93,57,39,13,75,10,0,20,59,60,25,47,71,93,14,41,34,50,26,71,20,10,65,79,59,77,61,26,9,63,94,67,37,56,4,92,2,86,51,74,4,7,28,69,49,73,79,1,74,82,13,87,27,58,69,90,89,18,66,56,34,22,58,12,85,66,64,64,43,98,32,84,94,65,65,14,35,62,65,71,26,80,93,77,20,68,9,32,19,11,4,60
79,84,97,37,37,93,36,97,27,19,27,72,69,51,30,35,39,8,19,7,88,89,99,4,84,28,23,67,19,59,80,92,6,45,30,100,93,99,83,85,27,88,56,40,99,67,91,57,87,86,73,49,67,54,5,28,48,13,8,34,79,19,3,56,18,28,27,83,50,38,80,37,4,90,48,9,57,24,14,30,96,75,71,39,18,37,11,91,57,65,78,21,0,12,74,59,51,59,42,28,1,0,61,45,56,53,55,90,89,86,53,90,34,89,25,70,56,81,29,51,36,2,84,39,12,5,31,88,75,49,99,82,13,95,60,52,16,81,50,49,97,69,33,70,33,4,99,24,66,61,94,11,64,17,82,17,86,8,11,50,9,46,82,5,69,35,70,77,9,76,83,63,39,83,11,35,68,62,52,7,46,74,23,24,46,54,90,76,85,0,79,72,25,39,82,26,58,3,66,88
11,75,42,28,41,99,85,60,96,40,11,76,9,58,95,69,71,79,47,47,73,78,6,78,99,81,10,44,71,83,22,36,28,41,21,91,39,71,29,89,37,48,98,70,64,100,14,28,54,75,40,9,69,13,65,55,32,80,91,35,99,92,50,80,88,89,8,96,0,62,31,52,96,73,17,55,21,96,27,48,52,34,81,19,11,79,63,43,1,23,31,38,72,8,51,80,92,12,80,82,65,51,30,51,57,92,23,95,22,10,91,28,75,32,10,59,14,31,25,93,2,67,37,9,37,71,87,62,99,26,94,26,10,65,57,75,10,1,58,61,71,95,7,71,12,94,99,29,50,17,12,55,54,39,89,99,67,48,36,87,29,92,78,32,6,1,63,73,36,44,96,32,53,1,8,45,92,60,82,20,5,31,0,31,57,95,19,17,73,7,63,5,4,84,41,61,2,29,66,69
51,75,28,49,43,9,94,55,34,39,100,38,27,12,12,13,60,42,10,47,90,57,1,62,47,27,97,75,65,19,21,58,45,25,56,80,53,66,59,9,69,8,54,65,55,26,63,38,62,23,3,93,24,47,73,28,1,88,41,39,73,49,45,61,1,72,30,63,65,67,63,93,49,12,32,5,30,11,1,25,64,68,67,100,24,25,58,35,19,46,48,83,44,82,54,37,38,61,0,96,89,5,80,31,93,58,95,20,37,92,85,43,2,51,39,15,96,42,26,61,50,56,83,8,36,59,57,50,100,47,83,8,93,79,37,14,52,15,1,61,45,60,52,9,85,77,29,61,66,92,55,71,51,94,0,56,68,33,100,84,56,61,39,97,23,39,82,60,89,36,12,48,12,19,24,71,90,91,52,37,27,81,58,38,11,64,41,55,22,0,33,44,97,14,17,46,20,26,24,0
77,22,87,36,46,87,72,37,27,84,10,50,78,23,50,91,43,81,48,77,71,4,36,35,22,27,71,54,56,84,45,16,9,88,33,42,56,42,76,31,56,99,13,13,68,98,5,25,36,22,54,9,94,75,15,32,47,11,76,24,92,42,5,96,35,32,2,43,58,61,24,30,67,25,64,41,30,45,98,18,76,78,28,40,60,89,17,68,46,49,74,78,28,68,36,2,47,37,26,74,25,20,64,34,92,96,91,5,71,32,97,9,96,31,2,7,42,84,17,15,14,28,62,31,7,89,63,65,54,79,100,7,26,87,94,24,39,41,53,14,46,22,51,12,71,64,66,49,44,14,78,15,43,2,44,72,53,45,40,17,65,50,58,93,45,91,52,95,60,78,31,28,77,93,52,30,27,26,19,15,72,25,15,43,88,37,59,88,2,69,91,70,57,68,9,46,3,69,7,17
27,30,82,39,64,64,9,67,96,80,39,14,54,73,24,74,79,31,36,20,12,41,3,31,69,53,30,41,41,56,38,88,44,8,75,53,68,82,7,90,98,8,4,6,10,41,35,5,26,8,59,95,37,44,10,27,3,69,1,2,41,82,83,36,91,100,25,83,28,66,59,91,92,92,49,76,92,60,88,67,45,1,73,14,25,24,99,77,3,17,55,26,79,29,45,73,64,85,74,38,64,5,12,69,77,14,4,50,83,7,67,96,53,55,40,79,89,23,36,29,80,85,40,96,92,94,82,58,61,72,74,57,85,14,30,0,95,23,91,50,49,24,99,42,41,15,19,31,83,35,74,53,50,41,75,5,38,45,30,37,91,71,72,73,41,42,38,55,75,98,89,47,5,15,98,26,26,56,81,5,51,26,67,67,42,18,42,53,75,20,89,91,30,26,28,6,25,0,36,32
54,49,73,55,24,17,7,36,98,79,60,15,29,8,49,1,71,26,10,44,98,31,26,72,97,10,83,83,82,48,84,48,93,67,47,16,30,56,45,34,75,4,34,2,6,11,54,64,28,26,12,29,8,54,100,81,13,32,13,79,14,60,1,69,91,93,81,86,100,5,73,21,20,78,47,40,42,26,2,55,54,79,0,26,62,31,50,69,85,41,92,36,1,65,10,24,79,12,4,56,97,24,42,88,96,99,19,31,1,63,9,49,56,67,56,33,46,15,89,33,20,61,1,94,69,26,90,61,63,1,84,36,86,95,90,34,77,81,7,21,7,55,44,38,72,54,93,26,81,35,79,43,49,51,3,73,3,42,9,41,61,49,100,61,19,26,84,22,93,21,90,7,23,26,74,45,3,26,6,48,98,87,5,69,78,84,99,27,52,5,42,17,44,24,37,98,94,38,37,8
